Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
239600.00,4.13,36.00,1397.00,289.00,661.00,243.00,37.09,-122.12,11689.92,486750.26,663926.53,33897.91,80868.62
214300.00,4.34,33.00,3581.00,734.00,1780.00,663.00,37.07,-122.09,10982.44,483286.60,660475.97,34289.43,83879.83
204800.00,4.43,35.00,1541.00,297.00,791.00,277.00,37.08,-122.08,12404.38,483394.07,660653.47,32881.59,83167.67
202300.00,5.02,35.00,6422.00,1380.00,2755.00,1064.00,37.17,-122.16,19911.07,495411.79,672775.12,29948.58,71298.54
206900.00,2.79,51.00,2419.00,485.00,1078.00,435.00,37.12,-122.12,14874.29,489022.52,666315.60,31271.78,77737.70
284100.00,5.58,17.00,1457.00,289.00,591.00,235.00,37.15,-122.18,17739.16,495187.67,672416.25,32721.01,72841.40
185100.00,5.17,32.00,1602.00,317.00,752.00,275.00,37.16,-122.12,19200.31,492071.03,669513.58,28006.29,73591.16
273300.00,7.18,18.00,808.00,136.00,420.00,145.00,37.19,-122.10,22852.33,493092.87,670698.73,24437.04,71211.43
273900.00,7.14,23.00,506.00,96.00,264.00,89.00,37.15,-122.08,19196.85,488736.01,666257.19,26444.16,75995.29
206800.00,5.21,46.00,1993.00,404.00,850.00,327.00,37.11,-122.11,14082.78,487615.44,664900.17,31586.31,79091.78
204100.00,4.46,29.00,3201.00,640.00,1722.00,570.00,37.14,-122.11,17255.41,489899.06,667297.09,29006.93,75985.16
180300.00,3.94,39.00,2854.00,613.00,1338.00,518.00,37.15,-122.13,17942.12,491951.68,669328.32,29417.51,74304.12
394900.00,7.88,15.00,1969.00,332.00,822.00,324.00,37.21,-122.09,25228.71,494001.40,671702.87,22325.96,69565.23
383300.00,6.98,17.00,4413.00,672.00,1674.00,608.00,37.12,-122.00,20449.30,481310.43,658952.24,25764.23,82082.86
154500.00,4.08,30.00,1427.00,311.00,686.00,251.00,37.12,-122.04,18092.32,483867.78,661395.74,27265.74,80505.75
196400.00,5.24,36.00,2066.00,401.00,942.00,344.00,37.11,-122.02,18410.67,481817.67,659367.13,27477.46,82276.35
146300.00,4.60,39.00,1065.00,248.00,497.00,208.00,37.11,-122.05,16670.35,483742.79,661205.33,28666.94,81142.30
270000.00,6.08,21.00,5639.00,894.00,2670.00,871.00,37.08,-122.07,12958.56,482745.73,660035.53,32444.65,83501.04
201300.00,4.17,41.00,2422.00,502.00,915.00,366.00,37.05,-122.05,12078.15,479172.53,656406.16,34655.55,87261.87
232300.00,3.86,31.00,1634.00,370.00,939.00,332.00,37.06,-122.07,11351.44,481229.45,658440.91,34409.58,85562.01
220900.00,4.12,34.00,2800.00,577.00,1353.00,512.00,37.04,-122.08,9252.79,480371.42,657471.19,36794.48,87313.19
203700.00,4.51,36.00,4682.00,899.00,2143.00,832.00,37.03,-122.08,8644.81,479619.22,656677.91,37791.20,88354.16
312300.00,3.89,17.00,4977.00,994.00,1987.00,947.00,37.04,-122.04,12301.49,477765.32,654990.26,35341.38,88630.25
322000.00,5.62,21.00,4650.00,733.00,2014.00,704.00,37.03,-122.03,12681.72,476358.09,653574.29,36070.15,90000.32
500001.00,10.10,20.00,1005.00,138.00,345.00,129.00,37.01,-122.02,12979.18,474194.75,651361.82,37899.90,92394.27
440500.00,5.21,30.00,2077.00,342.00,816.00,328.00,37.00,-122.03,11960.47,474093.17,651187.49,39228.37,93078.49
261500.00,4.80,20.00,467.00,95.00,229.00,86.00,37.08,-122.04,14817.10,480805.68,658185.79,31247.95,84548.60
240000.00,4.86,35.00,1818.00,368.00,682.00,254.00,37.09,-122.02,16884.05,480282.19,657758.85,29521.28,84279.75
190900.00,3.97,12.00,2010.00,422.00,784.00,407.00,37.05,-122.03,13602.91,477874.99,655170.08,33983.53,87958.64
308100.00,5.11,19.00,4113.00,767.00,2006.00,732.00,37.06,-122.01,15694.33,477343.54,654737.66,32336.64,87675.97
373400.00,5.59,17.00,4154.00,739.00,2149.00,693.00,37.08,-122.00,17619.20,478230.62,655729.07,29946.06,86052.43
397700.00,7.74,21.00,2387.00,357.00,913.00,341.00,37.11,-121.95,19994.66,477355.43,655102.26,25574.67,85184.40
331500.00,6.36,20.00,922.00,155.00,361.00,135.00,37.10,-121.96,19246.79,477215.25,654899.88,26847.34,85719.27
402300.00,7.58,20.00,1918.00,304.00,798.00,302.00,37.10,-121.87,17936.83,471522.72,649453.37,26263.46,89845.51
356600.00,6.45,23.00,1708.00,287.00,670.00,238.00,37.10,-121.90,17993.84,473412.30,651262.47,26191.46,88412.16
363500.00,5.86,36.00,1522.00,230.00,677.00,206.00,37.04,-121.93,12063.88,470667.42,648224.39,33018.71,92850.91
386400.00,4.63,17.00,1343.00,203.00,511.00,185.00,37.03,-121.96,12338.21,471827.41,649258.00,34482.09,92610.12
340600.00,6.42,14.00,679.00,108.00,306.00,113.00,37.05,-121.93,13106.02,471437.78,649031.09,31912.41,91873.64
390000.00,6.33,16.00,1321.00,224.00,650.00,206.00,37.06,-121.96,15195.78,474128.35,651670.57,31201.05,89639.01
353000.00,5.25,19.00,2023.00,392.00,955.00,328.00,37.05,-121.99,15711.57,475289.93,652706.15,32885.54,89440.59
304400.00,6.06,20.00,2403.00,376.00,1149.00,369.00,37.06,-122.00,16474.36,476698.81,654122.85,32063.83,88054.36
355300.00,5.90,21.00,5904.00,956.00,2616.00,916.00,37.03,-122.01,14363.18,475059.42,652337.62,35513.32,90710.64
371600.00,4.57,21.00,2073.00,357.00,1044.00,351.00,37.01,-121.97,11200.54,470947.30,648270.38,36828.68,94218.91
262400.00,3.59,14.00,6787.00,1454.00,3416.00,1357.00,36.99,-121.98,10495.24,470078.12,647290.47,39181.07,95860.25
272900.00,4.83,25.00,990.00,166.00,522.00,185.00,37.00,-121.97,10445.98,470186.97,647470.67,37922.03,95223.84
215800.00,3.08,29.00,2681.00,632.00,1652.00,620.00,36.98,-121.98,9938.02,469321.74,646493.45,40271.99,96873.63
207000.00,3.64,16.00,1592.00,369.00,1039.00,351.00,36.99,-121.99,11252.60,470729.03,647909.75,39364.96,95496.11
234600.00,4.65,25.00,2113.00,422.00,1365.00,439.00,36.98,-121.99,10734.86,469973.78,647113.57,40450.94,96513.27
215600.00,3.19,19.00,5613.00,1321.00,3018.00,1268.00,36.98,-121.99,10734.86,469973.78,647113.57,40450.94,96513.27
251900.00,3.73,21.00,3349.00,737.00,1952.00,718.00,36.97,-121.98,9478.98,468566.77,645697.36,41364.02,97889.15
258300.00,3.12,20.00,3495.00,818.00,2186.00,772.00,36.96,-121.98,9132.96,467813.22,644902.19,42457.09,98906.74
213200.00,2.18,15.00,3044.00,786.00,1306.00,693.00,36.97,-121.99,10311.47,469219.94,646318.32,41538.30,97532.49
256700.00,2.89,39.00,2702.00,646.00,1136.00,491.00,36.97,-122.00,11152.61,469873.95,646939.97,41730.67,97182.56
422400.00,4.73,42.00,1275.00,272.00,451.00,200.00,36.96,-121.99,9994.42,468467.53,645524.00,42626.92,98553.72
377300.00,2.63,16.00,875.00,201.00,300.00,157.00,36.96,-121.99,9994.42,468467.53,645524.00,42626.92,98553.72
294400.00,4.75,37.00,2846.00,553.00,939.00,433.00,36.88,-121.96,9626.33,460512.43,637319.69,50994.08,107786.27
228500.00,2.80,24.00,3665.00,870.00,1954.00,833.00,36.97,-121.97,8657.66,467914.43,645077.08,41208.08,98252.45
234600.00,2.56,27.00,4001.00,999.00,1808.00,945.00,36.96,-121.97,8277.25,467159.74,644281.07,42305.16,99266.37
245100.00,3.66,31.00,3209.00,723.00,1489.00,692.00,36.96,-121.98,9132.96,467813.22,644902.19,42457.09,98906.74
229200.00,2.68,16.00,4907.00,1117.00,2265.00,1048.00,36.98,-121.96,8399.69,468020.17,645255.28,39970.66,97614.35
252400.00,3.71,17.00,2813.00,497.00,1337.00,477.00,36.98,-121.97,9158.06,468670.53,645874.02,40111.82,97240.68
228600.00,2.76,15.00,2849.00,668.00,1546.00,582.00,36.97,-121.97,8657.66,467914.43,645077.08,41208.08,98252.45
263800.00,3.08,23.00,4324.00,1034.00,1844.00,875.00,36.97,-121.96,7850.99,467262.93,644457.50,41070.67,98622.34
290700.00,4.20,24.00,3010.00,562.00,1360.00,504.00,36.98,-121.94,6975.75,466721.98,644019.90,39746.15,98381.25
264300.00,3.09,21.00,3520.00,831.00,1486.00,753.00,36.98,-121.94,6975.75,466721.98,644019.90,39746.15,98381.25
261200.00,3.15,34.00,3745.00,958.00,1622.00,802.00,36.98,-121.95,7669.32,467370.65,644637.24,39848.71,97994.57
330800.00,2.52,31.00,1738.00,422.00,746.00,355.00,36.97,-121.94,6304.08,465962.46,643220.43,40852.18,99381.56
283500.00,4.73,19.00,6356.00,1100.00,2954.00,1070.00,36.99,-121.93,7174.69,466836.23,644204.49,38555.07,97780.39
315200.00,4.16,32.00,2210.00,426.00,1082.00,396.00,37.00,-121.94,8597.61,468245.24,645621.61,37535.14,96387.97
305200.00,3.34,20.00,3847.00,727.00,1725.00,737.00,37.00,-121.96,9788.10,469538.88,646853.62,37772.73,95605.30
238000.00,2.74,23.00,3209.00,748.00,1423.00,666.00,36.99,-121.96,9052.31,468778.82,646053.99,38871.32,96608.65
221700.00,4.29,11.00,4571.00,924.00,2004.00,847.00,36.99,-121.94,7749.42,467482.91,644820.29,38640.46,97383.36
351800.00,5.50,16.00,8638.00,1392.00,3706.00,1251.00,37.00,-121.86,7036.13,463105.18,640721.72,37418.29,99770.53
322300.00,4.87,23.00,5675.00,964.00,2197.00,880.00,36.99,-121.91,6249.61,465545.45,642975.00,38445.05,98593.42
233300.00,2.69,16.00,1957.00,408.00,865.00,369.00,36.98,-121.91,5259.50,464781.10,642172.07,39556.18,99579.34
289500.00,4.90,21.00,4117.00,752.00,2001.00,763.00,36.98,-121.88,4568.80,462848.00,640330.58,39544.43,100832.89
231900.00,3.51,19.00,4920.00,1092.00,1807.00,922.00,36.97,-121.91,4328.97,464018.16,641370.06,40667.35,100567.89
252300.00,3.66,29.00,3457.00,699.00,1327.00,563.00,36.95,-121.92,3706.30,463146.04,640386.59,42930.04,102158.59
308800.00,5.83,18.00,4910.00,817.00,1971.00,773.00,36.96,-121.88,2345.27,461316.63,638722.39,41767.44,102788.72
295200.00,4.45,21.00,3707.00,751.00,1420.00,608.00,36.97,-121.90,3859.76,463371.78,640754.67,40644.22,100975.70
321100.00,6.03,18.00,6355.00,1100.00,2304.00,972.00,36.96,-121.88,2345.27,461316.63,638722.39,41767.44,102788.72
335500.00,5.33,22.00,7281.00,1233.00,1849.00,832.00,36.93,-121.90,1983.66,460329.57,637552.49,45091.55,104939.43
368400.00,4.92,7.00,3703.00,679.00,1375.00,608.00,36.95,-121.87,1555.04,459906.98,637304.72,42911.99,104188.55
307900.00,4.95,29.00,4921.00,967.00,2319.00,823.00,36.94,-121.84,3616.43,457207.21,634658.91,44225.88,106445.67
352000.00,5.37,18.00,2774.00,492.00,1283.00,353.00,36.89,-121.89,5502.03,456655.58,633743.78,49535.84,109324.67
3e+05,3.16,22.00,2442.00,624.00,1301.00,290.00,36.85,-121.91,9128.51,454974.81,631818.93,54003.90,112610.14
420000.00,2.17,17.00,1573.00,272.00,142.00,55.00,36.86,-121.82,1485.37,449819.29,627011.92,53266.20,115111.32
290400.00,4.80,28.00,2715.00,451.00,1154.00,386.00,37.00,-121.79,10536.53,458654.00,636471.89,38404.48,103037.33
298600.00,4.33,19.00,4431.00,705.00,1764.00,679.00,36.98,-121.83,6413.91,459643.69,637275.69,39920.25,103039.86
349300.00,4.66,16.00,2599.00,430.00,1417.00,445.00,36.95,-121.82,5530.66,456689.75,634240.63,43349.42,106363.46
288400.00,2.96,22.00,1903.00,350.00,760.00,322.00,37.02,-121.83,10077.17,462746.11,640519.97,35521.43,99247.91
279800.00,3.20,21.00,1416.00,269.00,779.00,200.00,37.00,-121.76,12690.86,456759.94,634661.46,39121.66,104518.18
228600.00,3.93,18.00,943.00,213.00,544.00,179.00,37.03,-121.79,12939.74,461000.80,638919.33,35172.72,100261.49
305600.00,5.14,23.00,1229.00,254.00,687.00,232.00,36.96,-121.69,15978.37,449216.24,627178.12,45464.16,111729.49
190800.00,4.76,19.00,3461.00,634.00,2790.00,607.00,36.96,-121.75,11845.96,453001.88,630795.12,43633.52,108705.54
202700.00,4.71,27.00,1580.00,303.00,1066.00,306.00,36.95,-121.75,11677.63,452223.19,629981.29,44698.91,109635.28
229100.00,3.53,20.00,4228.00,816.00,2389.00,844.00,36.96,-121.77,10109.98,454271.16,632006.70,43151.88,107736.69
224700.00,3.29,29.00,2931.00,535.00,1954.00,506.00,36.93,-121.73,11141.87,449397.34,627142.56,47346.93,112469.30
187500.00,2.19,22.00,569.00,132.00,542.00,125.00,36.93,-121.67,15036.24,445601.65,623518.99,49231.72,115477.02
81300.00,1.24,26.00,1279.00,438.00,1276.00,420.00,40.59,-122.39,150570.82,813934.79,991593.06,364426.07,313148.25
68900.00,1.60,44.00,1625.00,392.00,944.00,347.00,40.58,-122.39,149982.94,812953.58,990626.82,363322.26,312036.37
76900.00,2.15,25.00,2054.00,495.00,835.00,475.00,40.58,-122.37,151422.12,812159.99,989791.78,363121.95,312060.78
72600.00,1.70,34.00,1262.00,267.00,520.00,259.00,40.58,-122.38,150701.86,812556.41,990208.99,363221.09,312047.39
74800.00,1.84,36.00,1808.00,384.00,807.00,383.00,40.58,-122.38,150701.86,812556.41,990208.99,363221.09,312047.39
118800.00,1.92,17.00,1220.00,275.00,800.00,261.00,40.58,-122.36,152143.72,811764.35,989375.19,363024.84,312076.56
101700.00,3.05,7.00,4843.00,992.00,2223.00,932.00,40.58,-122.34,153590.81,810975.36,988543.88,362836.71,312115.25
87500.00,3.26,22.00,589.00,97.00,338.00,107.00,40.57,-122.35,152296.14,810386.46,987991.42,361824.75,310983.06
82800.00,2.66,24.00,1610.00,307.00,748.00,307.00,40.57,-122.34,153023.14,809991.81,987575.62,361731.41,311003.67
58200.00,1.57,43.00,2251.00,542.00,1479.00,512.00,40.57,-122.38,150122.83,811575.00,989242.59,362117.01,310935.56
101200.00,3.53,23.00,2281.00,408.00,1164.00,420.00,40.56,-122.38,149549.82,810593.93,988276.49,361012.98,309823.72
75300.00,2.69,36.00,1216.00,240.00,647.00,228.00,40.54,-122.38,148422.17,808632.80,986345.22,358805.07,307600.06
86900.00,3.69,28.00,2213.00,390.00,1096.00,378.00,40.54,-122.37,149153.88,808234.24,985926.13,358704.65,307613.66
78200.00,1.33,40.00,3895.00,929.00,1782.00,910.00,40.58,-122.40,149265.38,813351.52,991045.28,363425.46,312027.73
75600.00,2.85,35.00,2072.00,385.00,1029.00,375.00,40.58,-122.41,148549.22,813750.22,991464.36,363530.68,312021.47
104200.00,2.79,43.00,1455.00,300.00,747.00,279.00,40.58,-122.40,149265.38,813351.52,991045.28,363425.46,312027.73
84400.00,1.41,38.00,855.00,172.00,468.00,150.00,40.57,-122.39,149401.01,811972.71,989660.89,362218.51,310924.50
138900.00,2.68,24.00,5045.00,972.00,2220.00,979.00,40.59,-122.42,148431.17,815129.28,992848.90,364740.73,313129.54
58200.00,2.33,17.00,785.00,155.00,417.00,136.00,40.61,-122.45,147231.39,818287.59,996038.09,367277.22,315356.04
148700.00,3.94,17.00,1712.00,307.00,963.00,329.00,40.56,-122.45,144505.37,813397.71,991220.95,361768.50,309796.37
120100.00,4.11,10.00,7949.00,1309.00,3176.00,1163.00,40.57,-122.42,147243.72,813170.43,990919.54,362535.18,310905.65
90100.00,1.66,23.00,1321.00,259.00,749.00,222.00,40.57,-122.40,148680.55,812371.19,990079.82,362322.03,310915.83
103100.00,3.14,9.00,4794.00,889.00,2162.00,865.00,40.62,-122.40,150985.67,817276.20,994910.17,367839.67,316475.36
122900.00,3.45,5.00,2614.00,433.00,1275.00,411.00,40.60,-122.42,149033.79,816109.21,993814.04,365843.59,314241.48
66500.00,1.41,22.00,2195.00,489.00,1021.00,460.00,40.60,-122.39,151164.60,814916.32,992559.60,365529.92,314260.12
105000.00,1.72,14.00,4773.00,1133.00,2101.00,1072.00,40.61,-122.38,152474.41,815502.62,993110.00,366533.61,315382.89
111400.00,2.41,7.00,5178.00,1336.00,2557.00,1283.00,40.60,-122.37,152592.22,814124.88,991726.41,365330.87,314284.35
78700.00,2.41,13.00,3604.00,704.00,1598.00,670.00,40.64,-122.39,151223.29,818845.79,996428.76,369945.82,318707.62
94200.00,2.29,11.00,3896.00,886.00,1902.00,843.00,40.62,-122.36,154241.52,815697.57,993247.52,367444.09,316523.47
151600.00,3.69,10.00,2183.00,369.00,1061.00,325.00,40.63,-122.34,155586.49,815898.02,993389.68,368363.85,317673.19
111100.00,3.81,5.00,6383.00,1206.00,2965.00,1141.00,40.60,-122.33,155463.74,812551.17,990067.53,364957.02,314361.15
114200.00,3.00,2.00,1937.00,350.00,756.00,274.00,40.58,-122.32,155043.00,810189.45,987715.08,362656.73,312163.44
98800.00,1.60,19.00,1043.00,204.00,505.00,183.00,40.58,-122.30,156500.13,809406.63,986888.80,362484.90,312221.14
64800.00,2.03,20.00,3592.00,868.00,1865.00,781.00,40.56,-122.36,151003.12,809799.73,987440.82,360815.47,309853.11
136700.00,2.67,26.00,1435.00,234.00,544.00,232.00,40.55,-122.37,149711.77,809215.17,986892.09,359808.90,308725.44
113300.00,2.65,21.00,2500.00,466.00,1428.00,502.00,40.55,-122.36,150441.90,808817.92,986474.10,359710.85,308741.39
146500.00,5.21,13.00,2085.00,322.00,1077.00,333.00,40.52,-122.46,141465.65,809897.75,987797.81,357480.21,305354.41
86500.00,3.10,19.00,3753.00,761.00,1952.00,738.00,40.55,-122.41,146804.09,810811.86,988570.29,360221.58,308685.69
72000.00,2.04,28.00,1127.00,245.00,538.00,208.00,40.53,-122.41,145671.49,808854.65,986642.45,358015.78,306461.83
80800.00,2.13,28.00,1427.00,304.00,692.00,285.00,40.53,-122.39,147134.34,808052.61,985800.22,357803.99,306477.01
85900.00,3.93,24.00,2068.00,346.00,951.00,332.00,40.52,-122.39,146583.28,807073.44,984835.82,356700.50,305365.14
100600.00,2.49,20.00,1750.00,352.00,834.00,340.00,40.51,-122.40,145300.81,806496.33,984293.47,355702.60,304244.40
98100.00,3.79,18.00,4547.00,774.00,2269.00,766.00,40.52,-122.37,148056.83,806273.38,983995.14,356496.28,305390.11
81600.00,1.90,16.00,2801.00,614.00,1695.00,563.00,40.56,-122.35,151731.67,809403.78,987023.93,360719.78,309871.40
85200.00,1.99,12.00,3900.00,863.00,2145.00,864.00,40.56,-122.35,151731.67,809403.78,987023.93,360719.78,309871.40
97800.00,2.71,17.00,2280.00,453.00,976.00,434.00,40.54,-122.35,150621.00,807439.42,985089.84,358509.98,307648.10
77300.00,2.18,31.00,431.00,90.00,231.00,78.00,40.57,-122.36,151570.41,810781.87,988407.85,361920.13,310964.84
69400.00,1.68,18.00,2226.00,490.00,859.00,451.00,40.57,-122.35,152296.14,810386.46,987991.42,361824.75,310983.06
67900.00,2.04,26.00,2187.00,472.00,1339.00,463.00,40.57,-122.34,153023.14,809991.81,987575.62,361731.41,311003.67
75900.00,2.56,16.00,2777.00,503.00,1432.00,500.00,40.57,-122.33,153751.39,809597.94,987160.44,361640.10,311026.66
93800.00,3.38,15.00,2524.00,449.00,1374.00,467.00,40.57,-122.32,154480.88,809204.84,986745.89,361550.85,311052.04
100100.00,3.55,11.00,13714.00,2302.00,6511.00,2267.00,40.55,-122.31,154110.81,806843.19,984393.54,359251.42,308857.23
119200.00,1.99,16.00,2247.00,502.00,1206.00,463.00,40.51,-122.34,149745.36,804097.52,981772.37,355100.43,304334.24
116700.00,3.51,23.00,2801.00,507.00,1318.00,454.00,40.52,-122.33,151018.10,804682.50,982321.30,356112.70,305469.24
118400.00,3.35,18.00,4026.00,718.00,1731.00,705.00,40.49,-122.31,150956.96,800943.20,978585.49,352615.64,302189.60
83100.00,2.65,21.00,2405.00,476.00,1197.00,412.00,40.50,-122.28,153721.89,800742.09,978304.94,353466.44,303401.06
84700.00,2.15,22.00,2390.00,484.00,1131.00,452.00,40.71,-122.40,148625.73,826126.00,1003623.69,377774.53,326482.54
92200.00,2.54,15.00,2532.00,458.00,1183.00,450.00,40.66,-122.43,147403.14,822391.77,1000027.83,372568.43,320911.69
80400.00,1.64,23.00,2248.00,489.00,1132.00,444.00,40.63,-122.42,149063.44,819051.02,996711.27,369152.50,317577.31
61500.00,1.74,21.00,1774.00,370.00,875.00,354.00,40.69,-122.38,150741.37,823373.66,1000859.16,375369.01,324277.60
60600.00,1.74,32.00,3611.00,772.00,2060.00,759.00,40.69,-122.36,152388.17,822593.25,1000035.53,375179.42,324305.63
56600.00,1.38,36.00,1822.00,449.00,930.00,399.00,40.68,-122.35,153452.53,821217.60,998653.59,373982.11,323211.39
59800.00,2.04,28.00,1745.00,379.00,1011.00,370.00,40.68,-122.36,152630.02,821607.18,999064.93,374074.25,323193.89
65600.00,2.21,10.00,2281.00,444.00,1274.00,438.00,40.67,-122.38,151237.62,821403.95,998920.10,373159.89,322053.92
75800.00,2.01,17.00,2786.00,559.00,1528.00,517.00,40.66,-122.36,153136.78,819636.02,997124.61,371864.03,320970.41
141600.00,2.93,11.00,3664.00,647.00,1686.00,613.00,40.65,-122.31,157497.88,816702.76,994097.52,370313.91,319970.32
128300.00,3.83,16.00,2753.00,494.00,1414.00,459.00,40.60,-122.25,161267.87,809440.76,986779.88,364306.56,314627.97
130700.00,2.33,16.00,1141.00,220.00,563.00,200.00,40.63,-122.23,164414.20,811642.88,988887.85,367489.03,318048.86
108500.00,3.64,15.00,2771.00,546.00,1423.00,505.00,40.66,-122.25,162169.46,815381.22,992624.11,370953.60,321291.28
105400.00,2.40,18.00,2879.00,578.00,1399.00,586.00,40.71,-122.32,155232.43,823018.82,1000341.43,377036.47,326611.99
75800.00,1.49,18.00,1411.00,330.00,494.00,227.00,40.75,-122.31,155251.67,826594.14,1003830.64,381379.71,331083.84
129800.00,2.88,17.00,2255.00,416.00,1171.00,411.00,40.53,-122.27,156011.77,803305.07,980799.47,356706.70,306771.60
138500.00,3.98,14.00,2539.00,466.00,1271.00,438.00,40.58,-122.26,159428.68,807850.28,985243.79,362165.76,312365.05
150800.00,5.16,18.00,1633.00,243.00,750.00,252.00,40.57,-122.23,161098.96,805701.79,983043.30,360839.73,311387.72
116800.00,4.56,23.00,2216.00,378.00,1006.00,338.00,40.51,-122.24,157240.86,800161.47,977620.92,354263.45,304679.16
66800.00,2.05,10.00,1187.00,236.00,728.00,248.00,40.45,-122.31,148983.31,797016.60,974719.56,348192.55,297744.61
60400.00,2.02,25.00,2596.00,557.00,1536.00,549.00,40.45,-122.31,148983.31,797016.60,974719.56,348192.55,297744.61
48100.00,1.39,30.00,1270.00,365.00,840.00,324.00,40.44,-122.29,150040.01,795239.42,972915.67,346911.29,296699.24
59800.00,1.99,21.00,2842.00,640.00,1658.00,608.00,40.43,-122.29,149575.18,794257.87,971949.31,345805.07,295588.27
63000.00,1.97,20.00,2858.00,612.00,1422.00,589.00,40.47,-122.29,151474.94,798186.11,975816.58,350230.17,300032.20
66000.00,2.36,26.00,2723.00,551.00,1326.00,547.00,40.47,-122.31,149956.89,798979.23,976651.91,350404.02,299967.09
68500.00,1.66,32.00,1286.00,271.00,694.00,236.00,40.45,-122.30,149747.01,796618.57,974300.63,348103.99,297776.17
78600.00,2.28,14.00,2633.00,530.00,1324.00,513.00,40.46,-122.27,152516.89,796412.47,974015.57,348957.90,298996.50
80600.00,3.60,27.00,1804.00,321.00,782.00,300.00,40.45,-122.24,154348.10,794246.80,971800.40,347617.32,298017.87
98700.00,2.86,17.00,1429.00,265.00,692.00,245.00,40.42,-122.25,152214.09,791688.92,969310.75,344371.17,294640.34
95500.00,3.06,18.00,2102.00,377.00,1059.00,384.00,40.40,-122.23,152900.72,788931.80,966541.45,342004.76,292517.12
